,Column Configuration,Differentia Bit Width,Stratum Retention Policy,Stratum Retention Policy Resolution Parameter,Stratigraphic Column Actual Retained Bits,Stratigraphic Column Target Retained Bits,Stratigraphic Column Retained Bits Error,Stratigraphic Column Actual Num Retained Strata,Taxon Compared From,Taxon Compared To,Generation of Taxon Compared From,Generation of Taxon Compared To,Generation Of MRCA Lower Bound (inclusive),Generation Of MRCA Upper Bound (exclusive),MRCA Bound Confidence,Rank of Earliest Detectable Mrca With
120,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47645,47626,5001,5000,,,0.96875,1024
121,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47645,47626,5001,5000,0.0,256.0,0.99609375,0
122,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47645,47626,5001,5000,0.0,1024.0,1.0,0
123,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47645,47626,5001,5000,,,0.96875,1024
124,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47645,47626,5001,5000,0.0,256.0,0.99609375,0
125,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47645,47626,5001,5000,0.0,256.0,1.0,0
126,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47645,47633,5001,5000,,,0.96875,1536
127,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47645,47633,5001,5000,0.0,1024.0,0.99609375,0
128,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47645,47633,5001,5000,0.0,4096.0,1.0,0
129,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47645,47633,5001,5000,,,0.96875,1536
130,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47645,47633,5001,5000,0.0,512.0,0.99609375,0
131,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47645,47633,5001,5000,0.0,1024.0,1.0,0
132,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47645,47633,5001,5000,,,0.96875,1536
133,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47645,47633,5001,5000,0.0,512.0,0.99609375,0
134,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47645,47633,5001,5000,0.0,512.0,1.0,0
135,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47645,47633,5001,5000,,,0.96875,1024
136,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47645,47633,5001,5000,0.0,1024.0,0.99609375,0
137,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47645,47633,5001,5000,0.0,4096.0,1.0,0
138,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47645,47633,5001,5000,,,0.96875,1024
139,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47645,47633,5001,5000,0.0,256.0,0.99609375,0
140,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47645,47633,5001,5000,0.0,1024.0,1.0,0
141,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47645,47633,5001,5000,,,0.96875,1024
142,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47645,47633,5001,5000,0.0,256.0,0.99609375,0
143,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47645,47633,5001,5000,0.0,256.0,1.0,0
144,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47644,47645,5001,5001,,,0.96875,1536
145,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47644,47645,5001,5001,0.0,1024.0,0.99609375,0
146,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47644,47645,5001,5001,0.0,4096.0,1.0,0
147,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47644,47645,5001,5001,,,0.96875,1536
148,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47644,47645,5001,5001,0.0,512.0,0.99609375,0
149,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47644,47645,5001,5001,0.0,1024.0,1.0,0
150,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47644,47645,5001,5001,,,0.96875,1536
151,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47644,47645,5001,5001,0.0,512.0,0.99609375,0
152,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47644,47645,5001,5001,0.0,512.0,1.0,0
153,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47644,47645,5001,5001,,,0.96875,1024
154,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47644,47645,5001,5001,0.0,1024.0,0.99609375,0
155,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47644,47645,5001,5001,0.0,4096.0,1.0,0
156,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47644,47645,5001,5001,,,0.96875,1024
157,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47644,47645,5001,5001,0.0,256.0,0.99609375,0
158,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47644,47645,5001,5001,0.0,1024.0,1.0,0
159,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47644,47645,5001,5001,256.0,1536.0,0.96875,1024
160,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47644,47645,5001,5001,0.0,256.0,0.99609375,0
161,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47644,47645,5001,5001,0.0,256.0,1.0,0
162,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47644,47643,5001,5001,,,0.96875,1536
163,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47644,47643,5001,5001,0.0,1024.0,0.99609375,0
164,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47644,47643,5001,5001,0.0,4096.0,1.0,0
165,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47644,47643,5001,5001,,,0.96875,1536
166,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47644,47643,5001,5001,0.0,512.0,0.99609375,0
167,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47644,47643,5001,5001,0.0,1024.0,1.0,0
168,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47644,47643,5001,5001,1536.0,2816.0,0.96875,1536
169,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47644,47643,5001,5001,0.0,512.0,0.99609375,0
170,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47644,47643,5001,5001,0.0,512.0,1.0,0
171,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47644,47643,5001,5001,,,0.96875,1024
172,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47644,47643,5001,5001,0.0,1024.0,0.99609375,0
173,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47644,47643,5001,5001,0.0,4096.0,1.0,0
174,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47644,47643,5001,5001,,,0.96875,1024
175,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47644,47643,5001,5001,0.0,256.0,0.99609375,0
176,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47644,47643,5001,5001,0.0,1024.0,1.0,0
177,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47644,47643,5001,5001,,,0.96875,1024
178,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47644,47643,5001,5001,0.0,256.0,0.99609375,0
179,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47644,47643,5001,5001,0.0,256.0,1.0,0
180,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47644,47642,5001,5001,,,0.96875,1536
181,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47644,47642,5001,5001,0.0,1024.0,0.99609375,0
182,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47644,47642,5001,5001,0.0,4096.0,1.0,0
183,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47644,47642,5001,5001,,,0.96875,1536
184,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47644,47642,5001,5001,0.0,512.0,0.99609375,0
185,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47644,47642,5001,5001,0.0,1024.0,1.0,0
186,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47644,47642,5001,5001,,,0.96875,1536
187,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47644,47642,5001,5001,0.0,512.0,0.99609375,0
188,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47644,47642,5001,5001,0.0,512.0,1.0,0
189,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47644,47642,5001,5001,,,0.96875,1024
190,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47644,47642,5001,5001,0.0,1024.0,0.99609375,0
191,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47644,47642,5001,5001,0.0,4096.0,1.0,0
192,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47644,47642,5001,5001,,,0.96875,1024
193,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47644,47642,5001,5001,0.0,256.0,0.99609375,0
194,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47644,47642,5001,5001,0.0,1024.0,1.0,0
195,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47644,47642,5001,5001,,,0.96875,1024
196,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47644,47642,5001,5001,0.0,256.0,0.99609375,0
197,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47644,47642,5001,5001,0.0,256.0,1.0,0
198,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47644,47641,5001,5001,,,0.96875,1536
199,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47644,47641,5001,5001,0.0,1024.0,0.99609375,0
